"","Date","Source","Site.ID","POC","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1053",2012-12-05,"AQS",371190041,1,0.023,"ppm",21,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1054",2012-12-06,"AQS",371190041,1,0.019,"ppm",18,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1055",2012-12-07,"AQS",371190041,1,0.011,"ppm",10,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1056",2012-12-08,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1057",2012-12-09,"AQS",371190041,1,0.021,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1058",2012-12-10,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1059",2012-12-11,"AQS",371190041,1,0.021,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1060",2012-12-12,"AQS",371190041,1,0.016,"ppm",15,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1061",2012-12-13,"AQS",371190041,1,0.026,"ppm",24,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1062",2012-12-14,"AQS",371190041,1,0.017,"ppm",16,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1063",2012-12-15,"AQS",371190041,1,0.029,"ppm",27,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1064",2012-12-16,"AQS",371190041,1,0.018,"ppm",17,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1065",2012-12-17,"AQS",371190041,1,0.023,"ppm",21,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1066",2012-12-18,"AQS",371190041,1,0.033,"ppm",31,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1067",2012-12-19,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1068",2012-12-20,"AQS",371190041,1,0.024,"ppm",22,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1069",2012-12-21,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1070",2012-12-22,"AQS",371190041,1,0.036,"ppm",33,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1071",2012-12-23,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1072",2012-12-24,"AQS",371190041,1,0.025,"ppm",23,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1073",2012-12-25,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1074",2012-12-26,"AQS",371190041,1,0.022,"ppm",20,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1075",2012-12-27,"AQS",371190041,1,0.029,"ppm",27,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1076",2012-12-28,"AQS",371190041,1,0.026,"ppm",24,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1077",2012-12-29,"AQS",371190041,1,0.029,"ppm",27,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1078",2012-12-30,"AQS",371190041,1,0.034,"ppm",31,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1079",2013-01-01,"AQS",371190041,1,0.019,"ppm",18,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1080",2013-01-02,"AQS",371190041,1,0.021,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1081",2013-01-03,"AQS",371190041,1,0.018,"ppm",17,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1082",2013-01-04,"AQS",371190041,1,0.029,"ppm",27,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1083",2013-01-05,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1084",2013-01-06,"AQS",371190041,1,0.028,"ppm",26,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1085",2013-01-07,"AQS",371190041,1,0.037,"ppm",34,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1086",2013-01-08,"AQS",371190041,1,0.015,"ppm",14,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1087",2013-01-09,"AQS",371190041,1,0.023,"ppm",21,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1088",2013-01-10,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1089",2013-01-11,"AQS",371190041,1,0.02,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1090",2013-01-12,"AQS",371190041,1,0.02,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1091",2013-01-13,"AQS",371190041,1,0.026,"ppm",24,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1092",2013-01-14,"AQS",371190041,1,0.014,"ppm",13,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1093",2013-01-15,"AQS",371190041,1,0.014,"ppm",13,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1094",2013-01-16,"AQS",371190041,1,0.004,"ppm",4,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1095",2013-01-17,"AQS",371190041,1,0.029,"ppm",27,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1096",2013-01-18,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1097",2013-01-19,"AQS",371190041,1,0.033,"ppm",31,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1098",2013-01-20,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1099",2013-01-21,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1100",2013-01-22,"AQS",371190041,1,0.039,"ppm",36,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1101",2013-01-23,"AQS",371190041,1,0.034,"ppm",31,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1102",2013-01-24,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1103",2013-01-25,"AQS",371190041,1,0.021,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1104",2013-01-26,"AQS",371190041,1,0.02,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1105",2013-01-27,"AQS",371190041,1,0.034,"ppm",31,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1106",2013-01-28,"AQS",371190041,1,0.026,"ppm",24,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1107",2013-01-29,"AQS",371190041,1,0.037,"ppm",34,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1108",2013-01-30,"AQS",371190041,1,0.037,"ppm",34,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1109",2013-01-31,"AQS",371190041,1,0.036,"ppm",33,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1110",2013-02-01,"AQS",371190041,1,0.038,"ppm",35,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1111",2013-02-02,"AQS",371190041,1,0.039,"ppm",36,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1112",2013-02-03,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1113",2013-02-04,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1114",2013-02-05,"AQS",371190041,1,0.042,"ppm",39,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1115",2013-02-06,"AQS",371190041,1,0.041,"ppm",38,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1116",2013-02-07,"AQS",371190041,1,0.023,"ppm",21,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1117",2013-02-08,"AQS",371190041,1,0.035,"ppm",32,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1118",2013-02-09,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1119",2013-02-10,"AQS",371190041,1,0.045,"ppm",42,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1120",2013-02-11,"AQS",371190041,1,0.028,"ppm",26,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1121",2013-02-12,"AQS",371190041,1,0.033,"ppm",31,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1122",2013-02-13,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1123",2013-02-14,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1124",2013-02-15,"AQS",371190041,1,0.043,"ppm",40,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1125",2013-02-16,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1126",2013-02-17,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1127",2013-02-18,"AQS",371190041,1,0.042,"ppm",39,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1128",2013-02-19,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1129",2013-02-20,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1130",2013-02-21,"AQS",371190041,1,0.038,"ppm",35,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1131",2013-02-22,"AQS",371190041,1,0.027,"ppm",25,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1132",2013-02-23,"AQS",371190041,1,0.011,"ppm",10,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1133",2013-02-24,"AQS",371190041,1,0.045,"ppm",42,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1134",2013-02-25,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1135",2013-02-26,"AQS",371190041,1,0.028,"ppm",26,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1136",2013-02-27,"AQS",371190041,1,0.039,"ppm",36,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1137",2013-02-28,"AQS",371190041,1,0.042,"ppm",39,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1138",2013-03-01,"AQS",371190041,1,0.032,"ppm",30,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1139",2013-03-02,"AQS",371190041,1,0.031,"ppm",29,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1140",2013-03-03,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1141",2013-03-04,"AQS",371190041,1,0.045,"ppm",42,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1142",2013-03-05,"AQS",371190041,1,0.026,"ppm",24,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1143",2013-03-06,"AQS",371190041,1,0.036,"ppm",33,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1144",2013-03-07,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1145",2013-03-08,"AQS",371190041,1,0.045,"ppm",42,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1146",2013-03-09,"AQS",371190041,1,0.049,"ppm",45,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1147",2013-03-10,"AQS",371190041,1,0.053,"ppm",49,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1148",2013-03-11,"AQS",371190041,1,0.046,"ppm",43,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1149",2013-03-12,"AQS",371190041,1,0.043,"ppm",40,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1150",2013-03-13,"AQS",371190041,1,0.047,"ppm",44,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1151",2013-03-14,"AQS",371190041,1,0.045,"ppm",42,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1152",2013-03-15,"AQS",371190041,1,0.055,"ppm",51,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1153",2013-03-16,"AQS",371190041,1,0.061,"ppm",71,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1154",2013-03-17,"AQS",371190041,1,0.048,"ppm",44,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1155",2013-03-18,"AQS",371190041,1,0.021,"ppm",19,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1156",2013-03-19,"AQS",371190041,1,0.049,"ppm",45,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1157",2013-03-20,"AQS",371190041,1,0.046,"ppm",43,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1158",2013-03-22,"AQS",371190041,1,0.042,"ppm",39,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1159",2013-03-23,"AQS",371190041,1,0.034,"ppm",31,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1160",2013-03-24,"AQS",371190041,1,0.038,"ppm",35,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1161",2013-03-25,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1162",2013-03-26,"AQS",371190041,1,0.04,"ppm",37,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1163",2013-03-27,"AQS",371190041,1,0.048,"ppm",44,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1164",2013-03-28,"AQS",371190041,1,0.052,"ppm",48,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1165",2013-03-29,"AQS",371190041,1,0.056,"ppm",54,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1166",2013-03-30,"AQS",371190041,1,0.06,"ppm",67,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1167",2013-03-31,"AQS",371190041,1,0.046,"ppm",43,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1168",2013-04-01,"AQS",371190041,1,0.05,"ppm",46,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1169",2013-04-02,"AQS",371190041,1,0.055,"ppm",51,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1170",2013-04-03,"AQS",371190041,1,0.054,"ppm",50,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1171",2013-04-04,"AQS",371190041,1,0.042,"ppm",39,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1172",2013-04-05,"AQS",371190041,1,0.052,"ppm",48,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
"1173",2013-04-06,"AQS",371190041,1,0.064,"ppm",80,"Garinger High School",17,100,44201,"Ozone",16740,"Charlotte-Concord-Gastonia, NC-SC",37,"North Carolina",119,"Mecklenburg",35.2401000008895,-80.785683
